time,mv
5920.2,28.5
5920.4,27.7
5920.6,28.7
5920.8,27
5921,27.7
5921.2,27
5921.4,26.8
5921.6,28
5921.8,27.5
5922,27.3
5922.2,27.7
5922.4,27.5
5922.6,27.3
5922.8,28
5923,27.5
5923.2,26.8
5923.4,27
5923.6,26.5
5923.8,27.3
5924,27
5924.2,26.3
5924.4,27
5924.6,26.5
5924.8,28
5925,27.5
5925.2,26.8
5925.4,27.5
5925.6,27.3
5925.8,27.7
5926,27.5
5926.2,26.8
5926.4,27.3
5926.6,27.7
5926.8,26.8
5927,26
5927.2,27
5927.4,27.3
5927.6,28
5927.8,26.5
5928,27
5928.2,27.7
5928.4,28
5928.6,27
5928.8,27.7
5929,28
5929.2,27.5
5929.4,26.5
5929.6,27.3
5929.8,28
5930,27.5
5930.2,27
5930.4,27.3
5930.6,26.5
5930.8,27.3
5931,27.7
5931.2,27
5931.4,27.5
5931.6,28
5931.8,28.2
5932,27.3
5932.2,26.8
5932.4,27.5
5932.6,26.8
5932.8,27
5933,27.5
5933.2,27.3
5933.4,27
5933.6,27.5
5933.8,27
5934,27.3
5934.2,27.7
5934.4,28.2
5934.6,27.7
5934.8,28.2
5935,27.3
5935.2,27
5935.4,26.8
5935.6,26.3
5935.8,26.8
5936,27
5936.2,27.3
5936.4,27
5936.6,25.8
5936.8,26
5937,26.8
5937.2,26.5
5937.4,25.8
5937.6,28.2
5937.8,27
5938,26.5
5938.2,26.8
5938.4,26
5938.6,27.7
5938.8,27.3
5939,27.5
5939.2,27
5939.4,26.5
5939.6,26.8
5939.8,27.7
5940,26.8
5940.2,26.5
5940.4,27.7
5940.6,27.3
5940.8,26
5941,27.5
5941.2,28
5941.4,26.8
5941.6,28.2
5941.8,27.5
5942,27.7
5942.2,26.5
5942.4,26.8
5942.6,27.3
5942.8,26.8
5943,26.5
5943.2,26.8
5943.4,26.5
5943.6,26.8
5943.8,26.3
5944,28
5944.2,27
5944.4,27.5
5944.6,27.7
5944.8,26.5
5945,27
5945.2,26.8
5945.4,27.3
5945.6,27.7
5945.8,27.5
5946,27
5946.2,27.3
5946.4,27
5946.6,27.3
5946.8,27.5
5947,27.3
5947.2,26.8
5947.4,26
5947.6,27.3
5947.8,26.8
5948,27.3
5948.2,27
5948.4,27.3
5948.6,27
5948.8,27.7
5949,27.5
5949.2,27.7
5949.4,28
5949.6,27.5
5949.8,26.8
5950,26.5
5950.2,27
5950.4,27.3
5950.6,27.7
5950.8,27.5
5951,27
5951.2,26.8
5951.4,27.7
5951.6,27.3
5951.8,27
5952,27.5
5952.2,27.3
5952.4,27.7
5952.6,27
5952.8,27.5
5953,27.3
5953.2,27.7
5953.4,27
5953.6,27.5
5953.8,27.3
5954,27
5954.2,27.5
5954.4,27.3
5954.6,28.2
5954.8,27
5955,26.5
5955.2,26.3
5955.4,27
5955.6,27.3
5955.8,26.5
5956,27.3
5956.2,26.5
5956.4,27
5956.6,27.7
5956.8,27.3
5957,27.5
5957.2,27.3
5957.4,26.8
5957.6,27
5957.8,27.5
5958,28
5958.2,27.7
5958.4,26.5
5958.6,27.3
5958.8,27.5
5959,27.3
5959.2,28.2
5959.4,28
5959.6,27
5959.8,26.8
5960,27.3
5960.2,27.7
5960.4,27
5960.6,26.8
5960.8,27.3
5961,27
5961.2,26.5
5961.4,27.5
5961.6,27.7
5961.8,27.3
5962,27
5962.2,26.5
5962.4,26
5962.6,27.3
5962.8,27.7
5963,27
5963.2,27.5
5963.4,28
5963.6,27.7
5963.8,27
5964,26.5
5964.2,27.7
5964.4,26.8
5964.6,26.3
5964.8,26
5965,27.3
5965.2,27
5965.4,27.3
5965.6,26.5
5965.8,27
5966,26.5
5966.2,27
5966.4,27.3
5966.6,26
5966.8,26.8
5967,26.5
5967.2,27.3
5967.4,27
5967.6,27.5
5967.8,27.3
5968,27.5
5968.2,26.3
5968.4,26.8
5968.6,27.5
5968.8,26.5
5969,27.3
5969.2,27.5
5969.4,27.3
5969.6,28.7
5969.8,27.5
5970,27.3
5970.2,26.8
5970.4,27.3
5970.6,27.5
5970.8,28.2
5971,27.5
5971.2,27.7
5971.4,27.5
5971.6,26
5971.8,26.5
5972,27.3
5972.2,26.5
5972.4,27
5972.6,27.3
5972.8,27.5
5973,26.8
5973.2,27.3
5973.4,27.5
5973.6,26.5
5973.8,26.8
5974,26.5
5974.2,27.5
5974.4,27
5974.6,27.7
5974.8,28
5975,26.8
5975.2,26.3
5975.4,28.2
5975.6,27.5
5975.8,26.3
5976,27.3
5976.2,26.8
5976.4,27.3
5976.6,27
5976.8,27.7
5977,26.3
5977.2,27
5977.4,27.7
5977.6,27.5
5977.8,27
5978,27.7
5978.2,26.8
5978.4,27.3
5978.6,27.5
5978.8,27.3
5979,28
5979.2,27.5
5979.4,27.3
5979.6,26.5
5979.8,26.8
5980,26
5980.2,27.5
5980.4,26.8
5980.6,27.3
5980.8,26.8
5981,27.7
5981.2,27.5
5981.4,27.3
5981.6,27
5981.8,27.5
5982,27.3
5982.2,27
5982.4,26.8
5982.6,27.7
5982.8,27.5
5983,26.8
5983.2,27.3
5983.4,27.5
5983.6,26.8
5983.8,26.5
5984,27
5984.2,27.5
5984.4,27.7
5984.6,26.5
5984.8,27
5985,26.5
5985.2,26.8
5985.4,26
5985.6,27.3
5985.8,26.8
5986,26.3
5986.2,27
5986.4,27.5
5986.6,27.7
5986.8,27.3
5987,26
5987.2,27
5987.4,27.5
5987.6,27
5987.8,26.8
5988,26
5988.2,26.5
5988.4,27
5988.6,27.5
5988.8,27
5989,27.5
5989.2,26.8
5989.4,26.5
5989.6,26.8
5989.8,27.3
5990,27
5990.2,27.3
5990.4,26.5
5990.6,26.3
5990.8,27
5991,27.3
5991.2,26.5
5991.4,28
5991.6,27
5991.8,26.8
5992,26.5
5992.2,27.3
5992.4,27.7
5992.6,26
5992.8,26.3
5993,27
5993.2,27.5
5993.4,27
5993.6,27.3
5993.8,27.5
5994,27.3
5994.2,27.5
5994.4,27.3
5994.6,27
5994.8,27.7
5995,27.7
5995.2,27.3
5995.4,27.7
5995.6,26.8
5995.8,27.3
5996,28
5996.2,27.5
5996.4,26.3
5996.6,26.8
5996.8,27
5997,26.8
5997.2,27
5997.4,27.3
5997.6,26.8
5997.8,27
5998,27.3
5998.2,26.8
5998.4,27
5998.6,26
5998.8,26.3
5999,27
5999.2,26.3
5999.4,27.3
5999.6,27
5999.8,27.3
6000,26.5
6000.2,27
6000.4,26
6000.6,26.5
6000.8,26.3
6001,27
6001.2,26.8
6001.4,27
6001.6,26.5
6001.8,27.5
6002,27
6002.2,26.3
6002.4,26.8
6002.6,27
6002.8,27.7
6003,27.3
6003.2,26.5
6003.4,27.3
6003.6,26.3
6003.8,26
6004,26.5
6004.2,27
6004.4,26.8
6004.6,27
6004.8,26.5
6005,26.8
6005.2,26.5
6005.4,26
6005.6,26.5
6005.8,26.8
6006,26.3
6006.2,26.8
6006.4,26.3
6006.6,26.8
6006.8,27.5
6007,27
6007.2,26.3
6007.4,26.8
6007.6,27.3
6007.8,27
6008,27.3
6008.2,26.8
6008.4,26.5
6008.6,26.8
6008.8,27.3
6009,27
6009.2,27.3
6009.4,25.8
6009.6,27.3
6009.8,26.5
6010,27.7
6010.2,26.8
6010.4,27
6010.6,26.5
6010.8,27
6011,26.8
6011.2,27.3
6011.4,26.8
6011.6,27.7
6011.8,26.3
6012,27
6012.2,27.3
6012.4,27
6012.6,26.3
6012.8,26.5
6013,26.8
6013.2,27.3
6013.4,28
6013.6,26.8
6013.8,27
6014,26.5
6014.2,27
6014.4,26.3
6014.6,26.8
6014.8,27.7
6015,27.3
6015.2,26.3
6015.4,27
6015.6,27.7
6015.8,27.3
6016,27
6016.2,26.3
6016.4,26.5
6016.6,27
6016.8,26.8
6017,26.5
6017.2,27
6017.4,26.8
6017.6,26.3
6017.8,27
6018,26.8
6018.2,26.3
6018.4,25.8
6018.6,27
6018.8,27.3
6019,27
6019.2,27.3
6019.4,27.5
6019.6,27.7
6019.8,26.8
6020,26.3
6020.2,27.5
6020.4,26.8
6020.6,27.5
6020.8,26.5
6021,26.8
6021.2,26.5
6021.4,27.3
6021.6,26.8
6021.8,27
6022,27.3
6022.2,28
6022.4,27.3
6022.6,26.3
6022.8,27.3
6023,26.3
6023.2,27.3
6023.4,26
6023.6,27.3
6023.8,27
6024,26.3
6024.2,26.5
6024.4,27
6024.6,26.5
6024.8,27.7
6025,28
6025.2,27.5
6025.4,27
6025.6,27.5
6025.8,26.8
6026,27.7
6026.2,27.3
6026.4,27
6026.6,26.8
6026.8,27.7
6027,27.5
6027.2,26.5
6027.4,27.5
6027.6,26.8
6027.8,26.5
6028,27
6028.2,26.8
6028.4,26.5
6028.6,27.3
6028.8,27.7
6029,26.5
6029.2,26.8
6029.4,26.5
6029.6,27
6029.8,27.3
6030,26.8
6030.2,27.5
6030.4,27.3
6030.6,27
6030.8,26.5
6031,26.8
6031.2,27
6031.4,27.3
6031.6,26.8
6031.8,27
6032,26.3
6032.2,26.5
6032.4,26.3
6032.6,27.3
6032.8,26.8
6033,27
6033.2,26.5
6033.4,27.3
6033.6,26.8
6033.8,27
6034,26.8
6034.2,27.3
6034.4,27.7
6034.6,26.5
6034.8,27.3
6035,27
6035.2,27.3
6035.4,27.7
6035.6,27
6035.8,27.7
6036,25.8
6036.2,26.8
6036.4,26.5
6036.6,26.3
6036.8,26.8
6037,27
6037.2,28.2
6037.4,26.3
6037.6,26.8
6037.8,27.3
6038,26.8
6038.2,28
6038.4,27.5
6038.6,28
6038.8,27
6039,26.5
6039.2,26
6039.4,26.8
6039.6,27.3
6039.8,26.5
6040,26.8
6040.2,25.8
6040.4,26.5
6040.6,27
6040.8,27.3
6041,26.3
6041.2,25.8
6041.4,26.3
6041.6,26.5
6041.8,26.8
6042,28
6042.2,27.3
6042.4,26.5
6042.6,26.8
6042.8,27.3
6043,26.5
6043.2,27.3
6043.4,27.5
6043.6,26.5
6043.8,27
6044,26.8
6044.2,27.3
6044.4,27.5
6044.6,27
6044.8,27.3
6045,27
6045.2,26
6045.4,27.7
6045.6,27.3
6045.8,27.5
6046,26.3
6046.2,27.5
6046.4,27
6046.6,27.3
6046.8,27.7
6047,27.3
6047.2,26.8
6047.4,27.3
6047.6,26
6047.8,26.3
6048,26.8
6048.2,27
6048.4,27.3
6048.6,26.8
6048.8,27.7
6049,27.3
6049.2,26.5
6049.4,27.3
6049.6,27.5
6049.8,26.3
6050,27.3
6050.2,27.5
6050.4,27.3
6050.6,26.8
6050.8,26
6051,26.5
6051.2,27.7
6051.4,27
6051.6,26.5
6051.8,27.3
6052,26.5
6052.2,26.8
6052.4,26.5
6052.6,27.3
6052.8,27
6053,26.8
6053.2,27.3
6053.4,26.8
6053.6,26.5
6053.8,26.8
6054,27.5
6054.2,28.2
6054.4,26.5
6054.6,27
6054.8,27.7
6055,26
6055.2,27.3
6055.4,26.8
6055.6,26.5
6055.8,26.8
6056,27
6056.2,26.3
6056.4,27
6056.6,27.3
6056.8,26.8
6057,26.5
6057.2,26.3
6057.4,26.5
6057.6,26
6057.8,26.3
6058,27
6058.2,26.3
6058.4,25.8
6058.6,27
6058.8,27.3
6059,27
6059.2,26.5
6059.4,26.8
6059.6,27.3
6059.8,26.5
6060,26.8
6060.2,26.5
6060.4,26.3
6060.6,26.5
6060.8,26.8
6061,27
6061.2,26.8
6061.4,26.5
6061.6,26.8
6061.8,27
6062,26.8
6062.2,26.3
6062.4,27
6062.6,26.5
6062.8,26.8
6063,26.3
6063.2,26.8
6063.4,26
6063.6,27
6063.8,28
6064,27.7
6064.2,27.3
6064.4,27.5
6064.6,26.5
6064.8,26.3
6065,26.5
6065.2,26
6065.4,26.3
6065.6,26
6065.8,26.5
6066,26.3
6066.2,26.8
6066.4,26
6066.6,26.8
6066.8,27
6067,27.3
6067.2,26
6067.4,27
6067.6,26.5
6067.8,27.5
6068,26.3
6068.2,26.5
6068.4,27.7
6068.6,27
6068.8,26.8
6069,26.5
6069.2,27.3
6069.4,26.5
6069.6,27.5
6069.8,26.8
6070,27
6070.2,27.3
6070.4,25.8
6070.6,26.5
6070.8,27.3
6071,27
6071.2,26
6071.4,27
6071.6,26.8
6071.8,27.3
6072,26.8
6072.2,27
6072.4,27.7
6072.6,25.8
6072.8,26.3
6073,27
6073.2,26.3
6073.4,26.8
6073.6,27
6073.8,26.5
6074,26.8
6074.2,26.3
6074.4,27.5
6074.6,27.3
6074.8,27
6075,27
6075.2,27.5
6075.4,26.8
6075.6,27
6075.8,27.3
6076,27
6076.2,26.3
6076.4,26.8
6076.6,26
6076.8,27.3
6077,26.5
6077.2,27.5
6077.4,27.3
6077.6,26.8
6077.8,26.5
6078,26.8
6078.2,27.3
6078.4,26.8
6078.6,26.5
6078.8,26.8
6079,26.5
6079.2,27.3
6079.4,25.8
6079.6,26.3
6079.8,26.8
6080,26.3
6080.2,27.3
6080.4,27.7
6080.6,27.3
6080.8,26.5
6081,26
6081.2,26.3
6081.4,27
6081.6,27.3
6081.8,27.7
6082,26.8
6082.2,26.3
6082.4,27.3
6082.6,28
6082.8,26
6083,27
6083.2,27.3
6083.4,26.8
6083.6,27.7
6083.8,28
6084,26.8
6084.2,27
6084.4,26.8
6084.6,26.5
6084.8,26.8
6085,26.5
6085.2,27
6085.4,27.3
6085.6,27
6085.8,26.3
6086,26
6086.2,26.5
6086.4,27.3
6086.6,26.8
6086.8,26.3
6087,27.3
6087.2,26
6087.4,26.3
6087.6,26.8
6087.8,27.3
6088,26.8
6088.2,26.5
6088.4,26.8
6088.6,27.3
6088.8,26.8
6089,27
6089.2,26.8
6089.4,26.5
6089.6,27.3
6089.8,27
6090,26
6090.2,26.3
6090.4,26.8
6090.6,27
6090.8,26.5
6091,27
6091.2,26.5
6091.4,27
6091.6,26.5
6091.8,26
6092,27
6092.2,26.5
6092.4,26.8
6092.6,26.3
6092.8,27
6093,26.5
6093.2,26.8
6093.4,25.8
6093.6,26
6093.8,26.5
6094,25.3
6094.2,26.5
6094.4,26.8
6094.6,26.5
6094.8,26.8
6095,26.3
6095.2,27.3
6095.4,27
6095.6,26.3
6095.8,26.5
6096,26.8
6096.2,26.3
6096.4,26.8
6096.6,25.8
6096.8,26.5
6097,26.8
6097.2,26
6097.4,26.5
6097.6,26.3
6097.8,27
6098,25.8
6098.2,27.3
6098.4,27
6098.6,26.8
6098.8,26.5
6099,27.5
6099.2,27.7
6099.4,26.8
6099.6,27.3
6099.8,27
6100,27.7
6100.2,27.3
6100.4,28.2
6100.6,26.5
6100.8,26.3
6101,26.8
6101.2,26.5
6101.4,26.3
6101.6,27.3
6101.8,26.8
6102,25.8
6102.2,25.5
6102.4,26.3
6102.6,27.3
6102.8,26.8
6103,27
6103.2,26
6103.4,26.8
6103.6,26.5
6103.8,26
6104,27
6104.2,27.3
6104.4,26.8
6104.6,25.8
6104.8,26.8
6105,26.5
6105.2,26.8
6105.4,26
6105.6,26.3
6105.8,26.8
6106,27
6106.2,26.8
6106.4,27
6106.6,27.3
6106.8,27
6107,26.3
6107.2,26.8
6107.4,26
6107.6,26.8
6107.8,26
6108,26.3
6108.2,26.8
6108.4,26.5
6108.6,26.8
6108.8,26.3
6109,26
6109.2,27
6109.4,26.8
6109.6,26.5
6109.8,26.3
6110,26.5
6110.2,26.8
6110.4,26
6110.6,26.3
6110.8,27.3
6111,26
6111.2,26.3
6111.4,27
6111.6,26.8
6111.8,26
6112,26.8
6112.2,27.5
6112.4,26.5
6112.6,26.3
6112.8,27
6113,26.5
6113.2,27
6113.4,27.5
6113.6,26.8
6113.8,26
6114,27
6114.2,26.5
6114.4,26
6114.6,26.3
6114.8,26.8
6115,26.3
6115.2,27
6115.4,26.3
6115.6,27
6115.8,26.5
6116,27
6116.2,27.3
6116.4,27
6116.6,27
6116.8,26.5
6117,26.3
6117.2,27.3
6117.4,27.5
6117.6,27.3
6117.8,27
6118,27.7
6118.2,27
6118.4,26.5
6118.6,27.3
6118.8,28
6119,27
6119.2,26.8
6119.4,27
6119.6,27.3
6119.8,27.5
6120,26.8
6120.2,27
6120.4,26.8
6120.6,27
6120.8,27.7
6121,27.3
6121.2,27.5
6121.4,26.8
6121.6,27.7
6121.8,27.3
6122,26.8
6122.2,27
6122.4,28
6122.6,28.5
6122.8,26.8
6123,27.3
6123.2,27.5
6123.4,26.8
6123.6,27.7
6123.8,28
6124,27.7
6124.2,26.8
6124.4,26.5
6124.6,27.5
6124.8,27.7
6125,28.5
6125.2,27.5
6125.4,27
6125.6,27.5
6125.8,27.3
6126,27
6126.2,27.5
6126.4,26.5
6126.6,26.8
6126.8,26.5
6127,27.7
6127.2,27.3
6127.4,27.5
6127.6,27.7
6127.8,27.5
6128,27
6128.2,26.8
6128.4,27
6128.6,27.5
6128.8,27.3
6129,27
6129.2,26.8
6129.4,27.3
6129.6,26.3
6129.8,26.8
6130,27
6130.2,26.3
6130.4,27.3
6130.6,27.5
6130.8,26.5
6131,27.5
6131.2,26.8
6131.4,27.3
6131.6,27
6131.8,27.3
6132,28
6132.2,27
6132.4,27.5
6132.6,27.3
6132.8,26.8
6133,27
6133.2,27.3
6133.4,27.5
6133.6,28
6133.8,27
6134,26.8
6134.2,27.5
6134.4,27.3
6134.6,27
6134.8,27.5
6135,27
6135.2,27.7
6135.4,27.5
6135.6,26.3
6135.8,27.7
6136,27.3
6136.2,27
6136.4,27.3
6136.6,26.8
6136.8,27.7
6137,27.5
6137.2,27
6137.4,27.5
6137.6,26.8
6137.8,27.3
6138,28
6138.2,27.5
6138.4,26.8
6138.6,27.5
6138.8,27.3
6139,27.5
6139.2,27.3
6139.4,27.5
6139.6,27.3
6139.8,27
6140,28
6140.2,27.3
6140.4,26.8
6140.6,27
6140.8,27.3
6141,27.5
6141.2,27.3
6141.4,26.8
6141.6,27
6141.8,27.5
6142,27.3
6142.2,27
6142.4,27.3
6142.6,27
6142.8,26.8
6143,27
6143.2,27.5
6143.4,27.3
6143.6,27
6143.8,27.3
6144,27.5
6144.2,27.7
6144.4,27.5
6144.6,27.3
6144.8,27.5
6145,26.8
6145.2,27.3
6145.4,26.8
6145.6,27
6145.8,27.7
6146,28.2
6146.2,27.5
6146.4,27.3
6146.6,26.8
6146.8,27.3
6147,27
6147.2,27.5
6147.4,27.3
6147.6,27
6147.8,27.5
6148,27
6148.2,27.5
6148.4,27.7
6148.6,28
6148.8,27.3
6149,26.8
6149.2,27
6149.4,27.3
6149.6,27
6149.8,28.2
6150,28
6150.2,27.5
6150.4,27.3
6150.6,27
6150.8,28.2
6151,27.5
6151.2,27.7
6151.4,28.2
6151.6,27.5
6151.8,27.7
6152,27.5
6152.2,27.3
6152.4,26.8
6152.6,28
6152.8,27
6153,27.7
6153.2,27.3
6153.4,27.5
6153.6,27.7
6153.8,26.8
6154,27
6154.2,27.5
6154.4,27.3
6154.6,26.5
6154.8,27.3
6155,27.5
6155.2,28
6155.4,27.7
6155.6,27.3
6155.8,27.7
6156,27
6156.2,27
6156.4,26.5
6156.6,26
6156.8,27.5
6157,27.3
6157.2,27.7
6157.4,27.3
6157.6,27
6157.8,26.8
6158,27.3
6158.2,27.5
6158.4,28
6158.6,27
6158.8,27.5
6159,26.8
6159.2,27
6159.4,27.5
6159.6,27
6159.8,27.5
6160,27
6160.2,26.3
6160.4,26.8
6160.6,26.5
6160.8,27.5
6161,27
6161.2,27.3
6161.4,27
6161.6,26.3
6161.8,27
6162,27.3
6162.2,26.8
6162.4,27
6162.6,26.8
6162.8,26.5
6163,27.3
6163.2,27
6163.4,27.7
6163.6,27.5
6163.8,27
6164,27.7
6164.2,28.2
6164.4,27
6164.6,27.5
6164.8,27.7
6165,27.3
6165.2,26.8
6165.4,27.3
6165.6,27.5
6165.8,27.3
6166,26.8
6166.2,27.5
6166.4,27
6166.6,27.3
6166.8,26.3
6167,27
6167.2,27.5
6167.4,26.8
6167.6,27
6167.8,27.3
6168,26.8
6168.2,27
6168.4,26.5
6168.6,26.8
6168.8,27.5
6169,27.7
6169.2,26.5
6169.4,27
6169.6,26.8
6169.8,27
6170,26.8
6170.2,27
6170.4,26.8
6170.6,27.7
6170.8,27.5
6171,27
6171.2,28
6171.4,27.5
6171.6,27.3
6171.8,26.8
6172,27.3
6172.2,27
6172.4,26.8
6172.6,27.3
6172.8,27.5
6173,26.5
6173.2,27
6173.4,27.7
6173.6,26.5
6173.8,26.8
6174,27.5
6174.2,26.8
6174.4,27
6174.6,27.3
6174.8,27.7
6175,27
6175.2,27.5
6175.4,27
6175.6,27.3
6175.8,27.5
6176,27
6176.2,28.5
6176.4,27.7
6176.6,27.3
6176.8,27
6177,27.5
6177.2,28.2
6177.4,27.3
6177.6,27.5
6177.8,26.8
6178,27
6178.2,27.3
6178.4,27.5
6178.6,28
6178.8,27.5
6179,27
6179.2,27.3
6179.4,27
6179.6,27.5
6179.8,27.7
6180,28
6180.2,26.8
6180.4,27
6180.6,28
6180.8,28.2
6181,27.5
6181.2,27.7
6181.4,28.5
6181.6,27.5
6181.8,26.8
6182,27
6182.2,27.7
6182.4,26.8
6182.6,28
6182.8,27
6183,27.3
6183.2,27.7
6183.4,26.5
6183.6,26.8
6183.8,27.7
6184,27
6184.2,26.5
6184.4,27
6184.6,26.8
6184.8,27.5
6185,27.7
6185.2,27.5
6185.4,28
6185.6,27.5
6185.8,27.7
6186,27
6186.2,27.7
6186.4,27
6186.6,27.5
6186.8,27.3
6187,27
6187.2,28
6187.4,27.5
6187.6,26.3
6187.8,27.3
6188,26.5
6188.2,27.7
6188.4,27.5
6188.6,26.3
6188.8,27
6189,26.3
6189.2,27.5
6189.4,27.3
6189.6,28.7
6189.8,27.5
6190,28.2
6190.2,28
6190.4,26.8
6190.6,27.5
6190.8,27.3
6191,26.5
6191.2,27.5
6191.4,27.3
6191.6,27.7
6191.8,27.5
6192,27.7
6192.2,26.8
6192.4,27
6192.6,27.7
6192.8,27
6193,26.8
6193.2,27.5
6193.4,27
6193.6,27.7
6193.8,27.3
6194,27
6194.2,27.3
6194.4,26.8
6194.6,27.5
6194.8,27
6195,27.7
6195.2,27.5
6195.4,27.7
6195.6,27
6195.8,27.3
6196,26.5
6196.2,26
6196.4,27
6196.6,27.5
6196.8,27.3
6197,27
6197.2,27.5
6197.4,27
6197.6,27.7
6197.8,28
6198,27.7
6198.2,28
6198.4,28.5
6198.6,27.5
6198.8,27.3
6199,27.7
6199.2,26.5
6199.4,26.8
6199.6,27
6199.8,27.3
6200,26.8
6200.2,27
6200.4,27.5
6200.6,27.7
6200.8,27.3
6201,27
6201.2,27.7
6201.4,27.3
6201.6,27
6201.8,26.8
6202,27.3
6202.2,27.7
6202.4,28
6202.6,27.5
6202.8,28
6203,26.8
6203.2,27
6203.4,26.8
6203.6,27
6203.8,26.8
6204,27
6204.2,26.8
6204.4,26.5
6204.6,26.8
6204.8,27.3
6205,27
6205.2,27.7
6205.4,28.2
6205.6,27.3
6205.8,26.8
6206,27.5
6206.2,27.3
6206.4,27.5
6206.6,27.3
6206.8,26.8
6207,27.3
6207.2,28
6207.4,27.3
6207.6,28
6207.8,27.7
6208,27.3
6208.2,26.3
6208.4,27.5
6208.6,27.7
6208.8,27
6209,26.8
6209.2,27.3
6209.4,27
6209.6,27.5
6209.8,27.3
6210,27.7
6210.2,27.5
6210.4,27.3
6210.6,27.5
6210.8,27.7
6211,26.8
6211.2,27.3
6211.4,26.8
6211.6,27
6211.8,27.5
6212,27.3
6212.2,27
6212.4,27.5
6212.6,26.8
6212.8,28
6213,27.3
6213.2,27
6213.4,27.3
6213.6,26.5
6213.8,27
6214,27.3
6214.2,27.7
6214.4,27
6214.6,26.5
6214.8,27
6215,27.3
6215.2,26.8
6215.4,27.7
6215.6,27
6215.8,27.7
6216,27.5
6216.2,28
6216.4,27.5
6216.6,27.7
6216.8,27.3
6217,27
6217.2,27.3
6217.4,27
6217.6,26.8
6217.8,27.3
6218,27.5
6218.2,26.8
6218.4,27.5
6218.6,28
6218.8,27.3
6219,27.7
6219.2,27.5
6219.4,27.7
6219.6,27.5
6219.8,27.3
6220,26.8
6220.2,27
6220.4,27.3
6220.6,27.5
6220.8,27
6221,27.3
6221.2,26.5
6221.4,27.3
6221.6,26.8
6221.8,28
6222,27
6222.2,27.3
6222.4,27.7
6222.6,28.5
6222.8,27.7
6223,27.3
6223.2,27.7
6223.4,26.8
6223.6,27.5
6223.8,27.7
6224,28.2
6224.2,27.7
6224.4,27
6224.6,26.5
6224.8,27.5
6225,27.3
6225.2,27.7
6225.4,26.8
6225.6,26.5
6225.8,27
6226,26
6226.2,27.3
6226.4,26.8
6226.6,27
6226.8,27.5
6227,28
6227.2,27.3
6227.4,27.7
6227.6,27.3
6227.8,27.7
6228,27.5
6228.2,28.2
6228.4,28
6228.6,26.8
6228.8,27.3
6229,27.5
6229.2,27.3
6229.4,27.5
6229.6,27.7
6229.8,27.5
6230,27.3
6230.2,28
6230.4,28.2
6230.6,28.5
6230.8,28
6231,27.5
6231.2,28
6231.4,27.3
6231.6,28.2
6231.8,28
6232,27.5
6232.2,27
6232.4,27.5
6232.6,27.3
6232.8,27
6233,26.3
6233.2,26.8
6233.4,27.7
6233.6,27.5
6233.8,28
6234,27
6234.2,26.8
6234.4,27
6234.6,27
6234.8,26.5
6235,26.8
6235.2,27.5
6235.4,26.8
6235.6,27.5
6235.8,27
6236,27.5
6236.2,27
6236.4,26.8
6236.6,28.2
6236.8,27.7
6237,27.5
6237.2,27
6237.4,28
6237.6,27.7
6237.8,26.8
6238,27.7
6238.2,28
6238.4,28.2
6238.6,27.3
6238.8,27
6239,27.7
6239.2,27.5
6239.4,27.7
6239.6,27.5
6239.8,28.2
6240,27.5
6240.2,27
6240.4,27.3
6240.6,26.8
6240.8,28
6241,27.5
6241.2,27.3
6241.4,27.7
6241.6,27
6241.8,28.2
6242,27.5
6242.2,26.5
6242.4,27.7
6242.6,27.5
6242.8,27.7
6243,27.5
6243.2,27
6243.4,27.7
6243.6,28.2
6243.8,28.5
6244,28
6244.2,28.2
6244.4,27.3
6244.6,27.5
6244.8,28
6245,28.5
6245.2,27.3
6245.4,26.8
6245.6,27
6245.8,28
6246,27
6246.2,27.3
6246.4,27
6246.6,27.3
6246.8,27.7
6247,26.5
6247.2,27.5
6247.4,27.7
6247.6,28
6247.8,27.5
6248,27.7
6248.2,27.5
6248.4,27.7
6248.6,28.5
6248.8,27.5
6249,28
6249.2,27.5
6249.4,27.3
6249.6,26.5
6249.8,27.3
6250,27.5
6250.2,28.2
6250.4,28.7
6250.6,27.5
6250.8,27.3
6251,27.5
6251.2,28
6251.4,27.3
6251.6,27.5
6251.8,27.7
6252,28
6252.2,27.3
6252.4,26.8
6252.6,27.5
6252.8,27.7
6253,27.5
6253.2,27.3
6253.4,27.5
6253.6,27.7
6253.8,27.5
6254,26.5
6254.2,27.7
6254.4,27
6254.6,27.7
6254.8,29.2
6255,28.2
6255.2,27.7
6255.4,28
6255.6,26.8
6255.8,27.5
6256,27.7
6256.2,27
6256.4,28
6256.6,27.7
6256.8,26.5
6257,27
6257.2,27.3
6257.4,27.7
6257.6,28.5
6257.8,28
6258,27.7
6258.2,28
6258.4,27.5
6258.6,27.3
6258.8,27.7
6259,27.3
6259.2,27.7
6259.4,27
6259.6,28.2
6259.8,28.5
6260,27.7
6260.2,28.2
6260.4,27.5
6260.6,27
6260.8,28.2
6261,27.5
6261.2,26.5
6261.4,28
6261.6,27.7
6261.8,26.3
6262,28
6262.2,28.2
6262.4,27.7
6262.6,28
6262.8,27
6263,26.3
6263.2,27.5
6263.4,27.3
6263.6,27.5
6263.8,27.3
6264,27
6264.2,28
6264.4,27.3
6264.6,28.2
6264.8,28.5
6265,26.5
6265.2,27.5
6265.4,27
6265.6,27.3
6265.8,27
6266,27.5
